REPORT_NO,CONTRIB_TYPE,CONTRIB_CODE,PERSON_ID,VEHICLE_ID
AE5696000R,Person,60.88,ec38885d-7122-4e3c-a476-6670bc8d57b4,
AE5696000R,Person,21,ec38885d-7122-4e3c-a476-6670bc8d57b4,
AE5696000R,Person,07,ec38885d-7122-4e3c-a476-6670bc8d57b4,
AC1748000G,Person,00,d97659f9-71ce-4d75-a5d6-a3dd5ceb2cb8,
AC1748000G,Person,09,565d6058-c5c2-4383-8557-0ea8089ed912,
AC1748000G,Person,02,565d6058-c5c2-4383-8557-0ea8089ed912,
ZJ0406000C,Person,39.88,512fb83d-e9fe-444e-b455-6ecd72c0d480,
MCP28090023,Person,00,0094fe00-6b1b-4840-a5ac-b448baf7b0b3,
MCP28090023,Person,22,e9296230-7385-42ea-ba82-4c3015e460da,
ZH05990009,Person,00,f72faae2-e6d7-4232-b61a-3d6d00772813,
ZH05990009,Person,11,67c175c2-4e33-42f5-8ce0-2047a708e758,
AE5607000W,Person,00,b32ae0c7-71a5-49b4-acd3-9b748cf0472d,
ADJ4120014,Person,60.88,c2a420c1-c6f0-4c0c-8f3b-fcaa13bd4811,
ADJ4120014,Person,13,c2a420c1-c6f0-4c0c-8f3b-fcaa13bd4811,
ADJ4120014,Person,11,c2a420c1-c6f0-4c0c-8f3b-fcaa13bd4811,
ADJ4120014,Person,07,c2a420c1-c6f0-4c0c-8f3b-fcaa13bd4811,
ADJ4120014,Person,00,3d8f9fb5-f578-4294-86d1-bf98ee339f91,
AC0937001B,Person,14,96fdf663-73fa-4e59-9fff-fc3d7618c3f4,
AC0937001B,Person,07,96fdf663-73fa-4e59-9fff-fc3d7618c3f4,
MSP5952001F,Person,00,98dfd864-064c-422f-b3a3-dbed97838279,
ZR02900016,Person,00,4622e17e-a06d-4850-aac7-ab9b0de8468a,
ZR02900016,Person,22,15c70aa7-5792-47d3-8cd7-b419f817ec39,
DA3902000C,Person,00,ff1b55b9-7ea4-447b-92af-1b7a66e67650,
DA3902000C,Person,00,05dff55d-eeda-45e6-a3bc-27e3a41f5687,
ZU7175000G,Person,60.88,cd137ea1-d473-4419-bedd-4f980ccabc03,
ZU7175000G,Person,06,cd137ea1-d473-4419-bedd-4f980ccabc03,
ZU7175000G,Person,07,cd137ea1-d473-4419-bedd-4f980ccabc03,
MSP6253000Q,Person,00,84a71063-e844-4ef7-9c9d-be93d6c6b16a,
MSP5731003M,Person,07,fc7fdc64-87ef-4690-8ac3-f2425f372cd9,
MSP5731003M,Person,21,fc7fdc64-87ef-4690-8ac3-f2425f372cd9,
ZW00630009,Person,00,120ab0fa-89fe-484d-add6-9a391d004337,
MCP24250058,Person,00,1a812e3d-8ec9-4cdb-ae37-ed7253a5c92e,
ADJ346000G,Person,00,12df1092-4ce8-4189-b634-fb86efe32706,
AC2039000G,Person,00,410218a3-6343-4fb7-8db5-ff97ae224b78,
AC2039000G,Person,11,7a927738-eaf8-40c7-a52d-4fd541fa7913,
ADI2840007,Person,00,7d1e048c-b53f-4070-aabe-ba43089798c5,
ADI2840007,Person,07,8beb8d66-1178-46b9-825c-3b3cdd54620a,
MSP64570017,Person,00,9ec66804-70f1-447f-8e6d-7ebf37229ae5,
MSP64570017,Person,60.88,4f18a2ff-aa1d-499f-9a04-ab9391329a3e,
MSP64570017,Person,21,4f18a2ff-aa1d-499f-9a04-ab9391329a3e,
MSP64570017,Person,22,4f18a2ff-aa1d-499f-9a04-ab9391329a3e,
MSP64570017,Person,07,4f18a2ff-aa1d-499f-9a04-ab9391329a3e,
MSP64570017,Person,02,4f18a2ff-aa1d-499f-9a04-ab9391329a3e,
MCP2888000N,Person,00,241b6739-8822-44b7-9acc-980260dcddc2,
MCP2888000N,Person,00,25182370-f011-470b-aa33-08566283d582,
DA3629000V,Person,07,19514591-67b9-4be5-bc62-2f4835a595ad,
ADI978000C,Person,00,d1e1f2d0-2df6-49a5-a5e8-3f121d0b1dbf,
ADI0750005,Person,00,f8c6ab95-1ad3-44e3-97bb-317c9fd1679b,
ADI0750005,Person,02,05901f91-ff9d-4106-8057-a367db96e75b,
BW0129000Q,Person,06,2e8fdca3-195f-4192-9431-fff58465c79e,
BW0129000Q,Person,60.88,2e8fdca3-195f-4192-9431-fff58465c79e,
MSP57300048,Person,60.88,ac672c22-fc39-4f89-9991-77ae90fb7671,
MSP57300048,Person,39.88,ac672c22-fc39-4f89-9991-77ae90fb7671,
MSP57300048,Person,09,ac672c22-fc39-4f89-9991-77ae90fb7671,
MSP57300048,Person,07,ac672c22-fc39-4f89-9991-77ae90fb7671,
AE5425000Y,Person,02,aa4d96a0-c3b3-4a96-8829-deec4c2020d1,
AE5425000Y,Person,22,b007f37e-c0b3-4979-acce-8d797d8847ec,
AE5425000Y,Person,07,b007f37e-c0b3-4979-acce-8d797d8847ec,
AE5425000Y,Person,02,b007f37e-c0b3-4979-acce-8d797d8847ec,
CX00940005,Person,07,1b1dfb10-0945-44a0-8065-d6909f4c1b14,
CX00940005,Person,05,1b1dfb10-0945-44a0-8065-d6909f4c1b14,
ZG04590004,Person,07,7e557bdf-5bd3-4268-aa1c-0a4bfbce4dbb,
MSP62900041,Person,00,9498e9c8-885e-4b20-84cf-acbff349f414,
MSP62900041,Person,60.88,bd6c524e-5b92-414b-bab4-bc7bf483aa9c,
MSP62900041,Person,24,bd6c524e-5b92-414b-bab4-bc7bf483aa9c,
MSP62900041,Person,11,bd6c524e-5b92-414b-bab4-bc7bf483aa9c,
MSP62900041,Person,07,bd6c524e-5b92-414b-bab4-bc7bf483aa9c,
MSP62900041,Person,09,bd6c524e-5b92-414b-bab4-bc7bf483aa9c,
AE3770002W,Person,00,368f2f48-439b-4382-a467-080a35d7ff18,
AE3770002W,Person,13,555737de-32d5-4f3e-a125-bc27a13d29be,
MSP64950020,Person,07,6939e238-74db-47d9-8539-13c538bf9f4e,
MSP64950020,Person,24,0b3b6856-1c04-44a5-9b98-5a46a8b52dd8,
MSP64950020,Person,07,0b3b6856-1c04-44a5-9b98-5a46a8b52dd8,
BS0489000D,Person,00,8585fd93-b65e-47ac-9902-1565f2cea63c,
MSP61950037,Person,00,016c0bca-8198-46fc-84c9-c3c46c822bd8,
MSP61950037,Person,21,da577c22-9eed-4582-8ee6-297eccb740fe,
MSP6036006S,Person,07,68f5444a-0589-423b-83e0-1b2c24260e8d,
MSP6036006S,Person,73.88,68f5444a-0589-423b-83e0-1b2c24260e8d,
MSP6036006S,Person,39.88,68f5444a-0589-423b-83e0-1b2c24260e8d,
MSP6036006S,Person,21,68f5444a-0589-423b-83e0-1b2c24260e8d,
AE5465000D,Person,07,aa6e32dd-93d8-4e9d-874d-9c20d177de9c,
AE5465000D,Person,60.88,aa6e32dd-93d8-4e9d-874d-9c20d177de9c,
AE5465000D,Person,25,aa6e32dd-93d8-4e9d-874d-9c20d177de9c,
MSP6263003L,Person,00,f64a9ea7-b49a-4b7f-aaa4-e7108441dbb2,
MSP6263003L,Person,00,56582b74-a978-4c35-a651-88233dd63345,
MSP6263003L,Person,07,d80e6e04-011a-421c-b19b-3b9feda3411f,
MSP6263003L,Person,60.88,d80e6e04-011a-421c-b19b-3b9feda3411f,
MSP6263003L,Person,22,d80e6e04-011a-421c-b19b-3b9feda3411f,
AA0040000G,Person,74.88,396a3579-33ec-417f-b428-c12750445e0c,
AA0040000G,Person,73.88,396a3579-33ec-417f-b428-c12750445e0c,
AA0040000G,Person,23,b56e4c26-4347-4f3e-a05a-7847c3dc26ba,
ZR0078000L,Person,00,ad08d715-7e40-436a-9bad-17ac140e42ac,
ZR0078000L,Person,00,6bee8353-59d4-4bf5-8254-0d2c0440053a,
ZR0078000L,Person,11,9919fb66-afa3-4147-b30d-e9f58af05e5e,
ZJ04970007,Person,00,daa1762d-51cc-434b-9a48-8afbf0f14495,
MSP50930033,Person,07,78816478-1e10-4f30-8c2f-328a94546f80,
MSP50930033,Person,60.88,78816478-1e10-4f30-8c2f-328a94546f80,
MSP50930033,Person,11,78816478-1e10-4f30-8c2f-328a94546f80,
ADJ263000N,Person,00,1ed76847-5b8f-46c8-9b66-297b0e3e7593,
ADI087000T,Person,00,d6bb278a-e4db-4c62-9f95-5ba72cc8e3e4,
ADJ563000R,Person,00,22ed9a7d-1d71-432a-9d12-9b24382a9ee6,
ADJ563000R,Person,00,25ea8d73-a181-44f4-9282-8b0125461793,
ADJ082000D,Person,00,33a90917-11b2-41ae-a2bc-c972c497c4ab,
ADJ4940015,Person,70.88,c22c0983-5ccb-4e91-85cc-d39f4a33e92e,
ADJ4940015,Person,60.88,c22c0983-5ccb-4e91-85cc-d39f4a33e92e,
ADJ4940015,Person,00,faa09359-d7d6-44b2-ad25-3c34db707cb6,
ZJ04790007,Person,39.88,83eeaf6a-6d00-43ed-b881-366716f1d75d,
ADI5360012,Person,00,ef9bf0b8-dc85-4fa2-bd71-586604cbda96,
MCP2820001F,Person,00,4f263b74-debf-43fe-9cb1-197d540cd7cc,
MCP2820001F,Person,60.88,474d87b1-224f-40b3-96da-d2158cac2c1c,
MCP2820001F,Person,11,474d87b1-224f-40b3-96da-d2158cac2c1c,
ADJ717000K,Person,00,6f5afef5-4f73-44eb-90d4-bbaa6ed458b0,
ADJ717000K,Person,00,fdb0d39e-2997-4e8a-b232-a20d8f6705e5,
ADJ717000K,Person,00,149b95d2-d0a9-4ce0-89fa-ca4168c8b61b,
MSP6280001K,Person,00,1a0899ec-6987-421a-8ef6-fc3cba1fa5ee,
MSP6280001K,Person,00,2f63ec1b-ff56-48d0-b5a7-cecab476f6c7,
MCP2879000S,Person,00,6682fbef-e08e-4efd-bd7a-a9b7b64967ed,
MCP2879000S,Person,60.88,0bf97f8a-e369-4c72-a690-f30675a33281,
AE3925000M,Person,00,56b433fd-9f79-44e4-b665-c355ebe1567b,
AE3925000M,Person,00,b09194ef-11d8-49d6-a797-b04541a44303,
AE3925000M,Person,00,33fb2a95-05c8-4f0d-a67e-95f92ea221be,
ADI973000F,Person,00,da60c29c-1aac-45b1-9435-2e16c1065995,
ADI7530011,Person,00,ce082905-ec7e-400e-accc-819cbf836594,
ADI7530011,Person,00,73528908-bc18-4090-8409-e721d35df2fb,
ZG07880009,Person,75.88,3dbfa7a5-7749-4caa-9b25-032f661f3ccd,
ZG07880009,Person,60.88,3dbfa7a5-7749-4caa-9b25-032f661f3ccd,
ZG07880009,Person,07,3dbfa7a5-7749-4caa-9b25-032f661f3ccd,
ZG07880009,Person,02,3dbfa7a5-7749-4caa-9b25-032f661f3ccd,
ADI2140006,Person,00,e849cdc6-9f20-4d75-989e-ae6b74ff5aa7,
MCP30020005,Person,21,34f53906-5b98-44a1-beb3-c1cca852c158,
MSP6463001D,Person,00,7acb58c2-1a88-4e26-8255-a77b7f3bc9c6,
MSP6463001D,Person,07,5996e94e-773e-4389-9729-7a7cd96415f4,
MSP6463001D,Person,06,5996e94e-773e-4389-9729-7a7cd96415f4,
CB5779000B,Person,00,67840de0-7069-42d8-a5f9-f993abf1a13b,
CB5779000B,Person,26,7c9ad05b-6fd4-42ea-ac71-012b95793158,
CB5779000B,Person,07,7c9ad05b-6fd4-42ea-ac71-012b95793158,
CB5779000B,Person,09,7c9ad05b-6fd4-42ea-ac71-012b95793158,
CB5779000B,Person,02,7c9ad05b-6fd4-42ea-ac71-012b95793158,
CB5779000B,Person,24,7c9ad05b-6fd4-42ea-ac71-012b95793158,
MSP6466001Q,Person,00,58597bb3-2e2f-46a3-85c0-6fac7fb67620,
MSP6466001Q,Person,60.88,534765ee-4df2-4bc2-8524-7fddd110616e,
MSP6466001Q,Person,07,534765ee-4df2-4bc2-8524-7fddd110616e,
MSP6466001Q,Person,13,534765ee-4df2-4bc2-8524-7fddd110616e,
ADI805000J,Person,00,09775bde-c8fd-4a73-8b5d-f52b0d39c5d8,
ADI805000J,Person,00,8842ca53-4d33-40ac-b909-caacc115c05d,
MDTA1380000P,Person,00,f0b312f9-6000-4839-bd8a-79bfea3feae5,
MDTA1380000P,Person,00,82f45303-62bc-4880-81db-6d038db24220,
MDTA1380000P,Person,22,1f38fea5-cbcf-4327-84b5-ff258ba0ed6c,
MDTA1380000P,Person,07,1f38fea5-cbcf-4327-84b5-ff258ba0ed6c,
MSP52310011,Person,39.88,e51e0250-c3b0-4a66-bb39-4cde5bc7733a,
MSP52310011,Person,07,e51e0250-c3b0-4a66-bb39-4cde5bc7733a,
MSP52310011,Person,02,e51e0250-c3b0-4a66-bb39-4cde5bc7733a,
MCP2003000B,Person,00,ec086212-18de-4628-8fa8-3aac22cd16bc,
MCP2003000B,Person,00,5e2bd8cd-81d0-48f4-a5b7-96645ef2c79e,
MSP60590052,Person,00,64b41fc4-10a5-4a91-ac09-37571c352be3,
MSP60590052,Person,07,1a7171fc-490f-4337-bf2c-7e157d7a9a6f,
MSP58420025,Person,02,a0a2a60d-eca6-4733-99fb-a7d48e8cb7d1,
MSP58420025,Person,07,a0a2a60d-eca6-4733-99fb-a7d48e8cb7d1,
MSP58420025,Person,73.88,a0a2a60d-eca6-4733-99fb-a7d48e8cb7d1,
MSP58420025,Person,60.88,a0a2a60d-eca6-4733-99fb-a7d48e8cb7d1,
MSP58420025,Person,15,a0a2a60d-eca6-4733-99fb-a7d48e8cb7d1,
MSP58420025,Person,09,a0a2a60d-eca6-4733-99fb-a7d48e8cb7d1,
BS05030006,Person,00,20ce4c1b-63d0-4c30-8a5f-ef5284db1850,
BS05030006,Person,02,5df732e7-f3ab-4cd4-80f4-86e75d7504e6,
MSP6470000H,Person,00,f6e6287f-34e3-468c-8fdd-6a7fa59b4922,
MSP6470000H,Person,07,c5cb2a5e-018f-4646-9b79-c4e767210fcd,
MSP6099004H,Person,00,fe77046a-8af6-46c7-9188-b673075771a1,
MSP6099004H,Person,07,afd275a4-da9d-4710-9c8e-ef05066cee70,
MSP6099004H,Person,60.88,afd275a4-da9d-4710-9c8e-ef05066cee70,
DP01710006,Person,24,84006c9d-c59f-4cdd-a5a1-9427ac4e45e2,
DP01710006,Person,07,84006c9d-c59f-4cdd-a5a1-9427ac4e45e2,
MSP5995001K,Person,60.88,f6a688a6-60dc-4060-ae5e-fa5297c9bd68,
MSP5995001K,Person,39.88,f6a688a6-60dc-4060-ae5e-fa5297c9bd68,
AS02620005,Person,00,98c60357-d298-42c3-9373-824aea672093,
AS02620005,Person,00,bb8f8d91-8b47-45d4-8a85-8a25fc404ef7,
MSP0282000F,Person,60.88,038645ff-3cec-4992-82f0-8e7a6e8ca562,
MSP0282000F,Person,09,038645ff-3cec-4992-82f0-8e7a6e8ca562,
MSP0282000F,Person,01,038645ff-3cec-4992-82f0-8e7a6e8ca562,
CTX318000D,Person,00,5c0a161b-4f76-4a94-bf88-f147e1af2683,
CTX318000D,Person,11,630880ee-fa7c-4a55-9e49-559bf5902089,
ZD5880000V,Person,02,6fd9e9ad-4231-4689-9b65-061a2490f274,
CB5779000C,Person,75.88,26d0678a-3aab-4664-99c6-26a6050d16e4,
CB5779000C,Person,24,26d0678a-3aab-4664-99c6-26a6050d16e4,
CB5779000C,Person,21,26d0678a-3aab-4664-99c6-26a6050d16e4,
CB5779000C,Person,39.88,26d0678a-3aab-4664-99c6-26a6050d16e4,
CB5779000C,Person,09,26d0678a-3aab-4664-99c6-26a6050d16e4,
CB5779000C,Person,73.88,26d0678a-3aab-4664-99c6-26a6050d16e4,
DA3732000L,Person,00,e634c09f-d2ad-4b87-9b22-1aa496705f50,
DA3732000L,Person,07,b5edfdd6-6a11-4cc6-84e6-21ae55639dba,
MSP52310012,Person,70.88,9e083ccd-388f-4383-ad54-9dccf4fd013d,
MSP52310012,Person,39.88,9e083ccd-388f-4383-ad54-9dccf4fd013d,
ZD5077000G,Person,00,83bf1ba5-fb25-4280-8312-8410409f067f,
ZD5077000G,Person,07,b0073634-abf3-4946-96ac-4a59cf6e0774,
ZD5077000G,Person,22,b0073634-abf3-4946-96ac-4a59cf6e0774,
MSP5867000P,Person,60.88,2b03f898-a1cb-4ce7-9474-f6315ecd4152,
MSP5867000P,Person,21,2b03f898-a1cb-4ce7-9474-f6315ecd4152,
MSP5867000P,Person,39.88,2b03f898-a1cb-4ce7-9474-f6315ecd4152,
MSP5867000P,Person,02,2b03f898-a1cb-4ce7-9474-f6315ecd4152,
AE47340006,Person,21,46d78e97-0b10-4a8f-81dc-262435589d36,
AE47340006,Person,07,46d78e97-0b10-4a8f-81dc-262435589d36,
ADI021000D,Person,07,6758cacd-eb47-46b7-9ec6-6c4c6057af3b,
DA3671000G,Person,00,91273551-e93f-45ce-98fd-365353ca4f09,
CB54150006,Person,00,c07bb0a0-9260-428b-8528-b8df92223774,
CB54150006,Person,13,1c5ec29b-a3b2-46fb-8d61-d4ebd0cde0dc,
MSP61950038,Person,00,368b1c12-5589-49d0-bdf7-f5aa686aa637,
MSP61950038,Person,00,275bcd15-97c0-40e7-97d9-f09830a8c21d,
MSP61950038,Person,07,19fbfae4-ebe1-4831-9c3c-06808599ac76,
MSP61950038,Person,22,19fbfae4-ebe1-4831-9c3c-06808599ac76,
MSP61950038,Person,21,19fbfae4-ebe1-4831-9c3c-06808599ac76,
AE47210009,Person,74.88,1feb227a-bfea-4803-98e4-f53d071bef89,
MSP5308002N,Person,00,e308caed-0da4-491a-9810-0ccab50402c2,
MSP5308002N,Person,07,ecd4277b-6963-4657-8fad-eeab543cb69d,
MSP5308002N,Person,22,ecd4277b-6963-4657-8fad-eeab543cb69d,
AE4670000M,Person,28,9fab22b5-ee2a-46b4-ad51-5d82a36d69ea,
AE4379004F,Person,00,dac180b0-f92c-42bb-a806-cc68d13ee996,
AE4379004F,Person,60.88,f4aae423-fc9b-4e3a-9a68-2472c32341dc,
AE4379004F,Person,09,f4aae423-fc9b-4e3a-9a68-2472c32341dc,
AC20690008,Person,00,65644e9f-395f-45ef-8af6-71953795b625,
AC13130015,Person,06,23ca70e0-eba8-44cf-b463-554792b2ec9f,
MCP2910001J,Person,00,9efe8e13-6a10-487a-80bf-fc0e90269dcb,
MCP2910001J,Person,00,7492e359-2981-4044-8cde-52f60ad979bd,
AC1426001X,Person,00,6897c0aa-84b9-4d77-89dd-ec744db0c973,
AC1426001X,Person,00,73fe2186-5104-4096-91e4-5e971c1a39c3,
AC1426001X,Person,07,fcc0a0ee-85c6-48b8-ae0a-7b1acd145c99,
MCP2848001B,Person,00,6a6a5081-bcb9-41dd-b6df-ab79bea97daf,
MCP2848001B,Person,23,62d3fe88-e2de-4719-8750-02ea99afaa2d,
MCP2848001B,Person,14,62d3fe88-e2de-4719-8750-02ea99afaa2d,
CTX317000T,Person,00,46860656-a55a-420d-ae06-7eab12101457,
ADG791000F,Person,07,1f739088-2542-49d3-82be-6b42417c7c78,
AE4086001S,Person,25,a02a9668-a923-422e-a659-3b457a849e0c,
MCP28090024,Person,70.88,a2db7e7e-a0a0-4e45-b4f5-946ea0441312,
ADD905001M,Person,00,c84cc7f1-59c5-42fe-8d62-8d12aa9a2668,
ADD905001M,Person,07,ced9de40-174b-4c78-a59c-59afe7df5d2b,
MCP2850000V,Person,25,4099e966-eb67-40c6-ab19-a4a67d85240a,
MCP2850000V,Person,07,4099e966-eb67-40c6-ab19-a4a67d85240a,
AC2079000D,Person,00,d09032a3-2ab3-4218-b94b-87c9acfbb28a,
AC2079000D,Person,00,6bd939b2-c248-40b8-a696-d2747aca2e3b,
MSP43490016,Person,00,9b4f3374-f4d6-4b6b-8377-aa97b0519e89,
MSP43490016,Person,00,201a693f-d10c-4a71-bbbb-1d878047cb8d,
MDTA1523000Q,Person,07,bebdbf13-daae-4e97-8ff1-30f5cfaa056b,
BS04990008,Person,00,3fce48b0-64bc-44ec-888d-67a615dedf8f,
BS04990008,Person,00,a14adedc-d8a1-41f3-a15a-8ba3f30c4f13,
BS04990008,Person,00,d12a8baf-1bbc-4ce4-a782-fceeda4efc2b,
AC20670009,Person,07,5551fc57-d8ac-4bc5-aa29-8f4f2c72f62a,
DM8453000D,Person,00,395fa0c5-1658-4ac3-aece-971a63d984b6,
MSP6514001C,Person,22,e841d524-959a-480c-8812-c392b087922f,
MSP6514001C,Person,60.88,e841d524-959a-480c-8812-c392b087922f,
MSP6514001C,Person,74.88,e841d524-959a-480c-8812-c392b087922f,
CB4778000M,Person,00,690df960-e205-4265-969d-827ce3fed94e,
CB4778000M,Person,00,7b41ef4e-9dca-4451-9a16-9b8f3c02ebc4,
CB4778000M,Person,60.88,189aa78e-fb2e-4b4e-bcf1-f83ba78fed28,
MSP6156002P,Person,00,9a49ee9e-bbf6-471a-acbe-9df669f4337d,
MSP6156002P,Person,21,b659d8d0-12ca-44ca-b0c1-c25d0f430194,
MSP6156002P,Person,07,b659d8d0-12ca-44ca-b0c1-c25d0f430194,
AE55780013,Person,00,ee5b56e6-f2ea-4a6c-83b7-330a5363e3f6,
AE55780013,Person,60.88,0515faed-f39b-4857-ae6f-cdaf20f34824,
AE55780013,Person,22,0515faed-f39b-4857-ae6f-cdaf20f34824,
AE55780013,Person,07,0515faed-f39b-4857-ae6f-cdaf20f34824,
MSP6169001C,Person,00,305ad39b-84e4-4b3d-b984-b4ade77b0818,
MSP6169001C,Person,11,f248a9c2-0adc-49b4-af16-37f2341c162a,
MSP50060002,Person,00,b1916747-e040-4cf2-911d-197e13d522d0,
MSP50060002,Person,22,85a22d61-12e5-461c-a227-872d3e9f8845,
MSP50060002,Person,21,85a22d61-12e5-461c-a227-872d3e9f8845,
ES00590004,Person,70.88,17be2906-8089-4b22-b9b4-0cd8addcc40f,
ES00590004,Person,09,17be2906-8089-4b22-b9b4-0cd8addcc40f,
AE55780015,Person,00,ad65a70e-19d5-4341-ac7c-1bf09c9d6c6c,
ADJ1080014,Person,00,3984d191-4311-46ec-9884-9777fd4aa2ec,
DA38120009,Person,60.88,4c989be0-ff28-4d04-8036-e59be7154c86,
DA38120009,Person,70.88,4c989be0-ff28-4d04-8036-e59be7154c86,
DA38120009,Person,68.88,4c989be0-ff28-4d04-8036-e59be7154c86,
DA38120009,Person,38.88,4c989be0-ff28-4d04-8036-e59be7154c86,
DA38120009,Person,07,4c989be0-ff28-4d04-8036-e59be7154c86,
DA38120009,Person,15,4c989be0-ff28-4d04-8036-e59be7154c86,
DA38120009,Person,09,4c989be0-ff28-4d04-8036-e59be7154c86,
DA38120009,Person,00,c7ba5f96-1e03-4769-96a1-4e28ebddb64d,
MSP5921004V,Person,00,7319eae0-f925-4e7b-9dd2-ae063119321f,
MSP5921004V,Person,07,2e895763-16e1-4f6c-a3c6-4f53c25b8f64,
MSP5921004V,Person,14,2e895763-16e1-4f6c-a3c6-4f53c25b8f64,
CC0220000H,Person,16,c0e0ce3c-b63c-4723-89fb-065366d02805,
CC0220000H,Person,07,c0e0ce3c-b63c-4723-89fb-065366d02805,
CC0220000H,Person,00,5f8b6098-44ee-475d-8975-9f95fdc213a1,
BJ0165001B,Person,00,2e365e14-8b63-45ce-8b31-b968dd684a4a,
BJ0165001B,Person,07,483150f8-0beb-4032-ac8d-af7af2c72850,
BJ0165001B,Person,22,483150f8-0beb-4032-ac8d-af7af2c72850,
BJ0165001B,Person,70.88,483150f8-0beb-4032-ac8d-af7af2c72850,
CC02360009,Person,00,b1122b78-cf0a-4b2a-a4cd-b2be8bdfeb3a,
CC02360009,Person,21,1ee12dc3-d420-4886-b921-cd3851ed45c9,
CC02360009,Person,11,1ee12dc3-d420-4886-b921-cd3851ed45c9,
MSP59760029,Person,21,5e7c15e5-7a76-448b-b69d-991e5bc4412d,
MSP53330080,Person,07,bb1f62ce-4717-4944-a250-fbf191883a5e,
MSP53330080,Person,60.88,bb1f62ce-4717-4944-a250-fbf191883a5e,
MSP53330080,Person,21,bb1f62ce-4717-4944-a250-fbf191883a5e,
ADI314000N,Person,00,d49cdcc1-1b14-479f-b153-8698954051de,
ADI314000N,Person,00,28d6f4db-1a92-4bf7-b46a-97cac789af68,
ZL0878000B,Person,60.88,4cd3482b-2b35-4b37-a5e4-fbb1c6853c64,
ZL0878000B,Person,39.88,4cd3482b-2b35-4b37-a5e4-fbb1c6853c64,
ZL0878000B,Person,19,4cd3482b-2b35-4b37-a5e4-fbb1c6853c64,
ZL0878000B,Person,09,4cd3482b-2b35-4b37-a5e4-fbb1c6853c64,
ZL0878000B,Person,07,4cd3482b-2b35-4b37-a5e4-fbb1c6853c64,
AE5660000M,Person,11,4a0d9912-6571-4317-906e-05aee930c619,
AE4616000P,Person,00,5acc1644-590b-437f-8f0b-fe9d9cd8845f,
AE4616000P,Person,11,07365b6a-b2de-4052-99ce-b90a2d1997d2,
AE4616000P,Person,07,07365b6a-b2de-4052-99ce-b90a2d1997d2,
AE4616000P,Person,05,07365b6a-b2de-4052-99ce-b90a2d1997d2,
MCP2064000G,Person,07,5c0053b4-ba7d-4baf-b58d-afb5a1de3b39,
AC19580013,Person,00,105ad2ba-f3ad-4ada-a0d0-f8ce20eac90b,
AC19580013,Person,00,e4b97e25-8ed0-4dba-8490-70493c008a06,
DA3897000D,Person,06,92124599-14ab-41fb-b632-52b554471cf1,
MSP57960036,Person,00,061bccd3-d0df-4081-835d-0711bd764823,
MSP57960036,Person,00,23531e80-83f1-4ce2-8508-2c4abb7227ef,
MSP57960036,Person,00,f768cb77-a97c-462a-9d0d-c498ce61328a,
MCP2959000W,Person,00,0eaa04db-5f92-4b0b-8cc1-673c550315d8,
BK0254000F,Person,00,c2d67b89-01d7-4fb6-8739-206b228bf758,
DA3839000K,Person,00,f694a94d-f3e1-4b98-95c2-76809fd486a2,
DA3839000K,Person,07,0bebdd45-49b8-4754-a693-5851751727ad,
ADJ678000L,Person,00,5becec31-7032-421b-8bb7-70ac1377466d,
ADJ678000L,Person,00,ef7127a9-0ffa-4ae2-84af-bbe77dd560bb,
MCP2749000V,Person,00,a9f05ac2-0eef-4c88-9a04-d5b12ed49ead,
ADJ4120012,Person,00,b9e85246-2b82-444e-a23e-dc64de2ad367,
ADJ4120012,Person,00,a5c6207f-d599-41b8-a0a0-9525bfea29b1,
ADI6720007,Person,00,2dd71c35-2eb4-4d24-b689-0a4befdf67a0,
MCP2717001Q,Person,00,ebfaf867-8d5e-409f-aad3-e1465ab4376c,
MCP2717001Q,Person,11,b576ca92-e7e1-4f4b-9d4c-7c13145f49da,
BS04980004,Person,00,71ffa594-1107-4090-811d-182209ca63c1,
BS04980004,Person,11,4ed2815e-1283-4e52-b2d8-feaf44c73273,
DA3839000L,Person,00,b75e6e1d-bba6-4a68-a2f8-a4b5329629a8,
DA3839000L,Person,00,c4963a31-bff4-48d5-8bbf-05a2f9fb946f,
DA3839000L,Person,00,8638f14f-ac91-4c56-9f3c-acbf82868907,
MSP59940014,Person,00,254e49d3-fd96-40f7-837b-60dc706e4120,
MSP59940014,Person,00,6d729820-0abd-4417-a2bc-ce0d823ae9ad,
ADI5750007,Person,00,e561e725-18e1-4981-b9ec-4a1fbcf50e9e,
ADI5750007,Person,00,020bd152-7e8e-4fac-8a97-9316bd55f870,
ADH145000G,Person,00,fd9d0eec-e466-4119-adf2-0a671739e12f,
ADH145000G,Person,11,8dd863aa-ae92-471a-9cf5-67c1cfbc9582,
ADJ6280005,Person,00,55b88996-9c88-4ada-a948-0318dce549b2,
ADJ6280005,Person,00,a378dc36-cc5f-464f-ae11-77f0952a53e6,
MSP6000000J,Person,60.88,0a57bcf4-e01b-4687-9b56-f33ce42cd945,
MSP6479001L,Person,00,89cb7635-0179-43ba-8775-76e2f3526aac,
MSP6479001L,Person,60.88,df62d64f-8a67-455d-b3c4-68ec24f4494f,
ADJ450000B,Person,13,1eb8603b-79ea-40d1-944c-9e3123b9aca1,
ADJ450000B,Person,11,1eb8603b-79ea-40d1-944c-9e3123b9aca1,
ADJ450000B,Person,07,1eb8603b-79ea-40d1-944c-9e3123b9aca1,
